OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE,BLOCKID10,HOUSING10,POP10,Shape_Length,Shape_Area,Longitude,Latitude
4019,17,19,1205,1017,1.7019E+14,0,0,0.021730249,3.33259E-06,-88.30491112,40.10725747
4020,17,19,1205,2060,1.7019E+14,0,0,0.038508098,7.65501E-05,-88.31880872,40.08003117
4021,17,19,5701,2010,1.7019E+14,55,87,0.007998999,2.49534E-06,-88.19345337,40.09344136
4022,17,19,5701,4004,1.7019E+14,9,20,0.004195416,1.09997E-06,-88.20006442,40.09014708
4023,17,19,5600,2021,1.7019E+14,18,34,0.005768321,1.70335E-06,-88.19453374,40.09878308
4024,17,19,5701,2015,1.7019E+14,71,111,0.009340956,3.06063E-06,-88.19377368,40.09187891
4025,17,19,5701,2017,1.7019E+14,18,37,0.006807548,2.08056E-06,-88.19435562,40.09108093
4026,17,19,5701,2011,1.7019E+14,138,228,0.007110983,2.8298E-06,-88.1912418,40.09265762
4027,17,19,5402,3006,1.7019E+14,15,30,0.008534793,2.40841E-06,-88.18963771,40.13485736
4028,17,19,5402,3031,1.7019E+14,10,20,0.005690205,1.41278E-06,-88.18688642,40.13458453
4029,17,19,5402,3003,1.7019E+14,200,406,0.099638616,9.29673E-05,-88.18125677,40.13708099
4030,17,19,5500,2010,1.7019E+14,14,26,0.007473759,2.40559E-06,-88.17518893,40.11840028
4031,17,19,5500,2036,1.7019E+14,7,16,0.005069942,1.43252E-06,-88.17559657,40.11675272
4032,17,19,5600,2014,1.7019E+14,0,0,0.000863623,3.39795E-08,-88.18965538,40.10060609
4033,17,19,1302,2021,1.7019E+14,2,5,0.039725677,7.2864E-05,-88.27371184,40.07621747
4034,17,19,5401,4021,1.7019E+14,0,0,0.002245161,1.58495E-07,-88.18603083,40.12755117
4035,17,19,1400,2040,1.7019E+14,28,89,0.008938652,3.36438E-06,-88.24443856,40.05697566
4036,17,19,10601,1073,1.7019E+14,5,17,0.005965881,1.28512E-06,-88.42555752,40.20217322
4037,17,19,5500,3000,1.7019E+14,4,14,0.015788544,8.97561E-07,-88.16751423,40.11034235
4038,17,19,5600,5002,1.7019E+14,0,0,0.01418876,8.61203E-07,-88.16228601,40.09416978
4039,17,19,1302,1024,1.7019E+14,0,0,0.002709307,2.23768E-07,-88.25314076,40.07214618
4040,17,19,6000,1037,1.7019E+14,0,0,0.011473129,7.33933E-06,-88.22763709,40.09637564
4041,17,19,5702,1014,1.7019E+14,0,0,0.004743264,8.80586E-07,-88.16268753,40.08348733
4042,17,19,10800,4067,1.7019E+14,1,3,0.066751662,0.00020552,-87.9469089,40.02405876
4043,17,19,10700,2013,1.7019E+14,5,12,0.108809468,0.000639823,-87.94904963,40.09339557
4044,17,19,1205,2049,1.7019E+14,0,0,0.002646862,1.16878E-07,-88.32590152,40.08411324
4045,17,19,10500,1000,1.7019E+14,3,6,0.06775455,0.000282312,-88.24321697,40.39205234
4046,17,19,10500,1007,1.7019E+14,4,6,0.077666008,0.000339688,-88.31747884,40.38617046
4047,17,19,10900,6040,1.7019E+14,3,4,0.060943575,0.000213013,-88.33943508,40.0182866
4048,17,19,1205,2048,1.7019E+14,0,0,0.004964637,1.2433E-06,-88.32560052,40.08313176
4049,17,19,10900,6049,1.7019E+14,3,6,0.0501533,8.65222E-05,-88.31020022,40.01702667
4050,17,19,1201,2001,1.7019E+14,0,0,0.013282698,1.19877E-06,-88.30205626,40.11300593
4051,17,19,1205,1023,1.7019E+14,27,79,0.008652612,4.30689E-06,-88.31086777,40.10054343
4052,17,19,1205,3034,1.7019E+14,0,0,0.005172815,5.72452E-07,-88.31427324,40.0876869
4053,17,19,1201,2007,1.7019E+14,23,49,0.007498659,2.2626E-06,-88.30246779,40.11157108
4054,17,19,1201,2012,1.7019E+14,17,36,0.00806092,2.46895E-06,-88.29724603,40.10780542
4055,17,19,1206,1000,1.7019E+14,19,33,0.020763891,1.93414E-05,-88.2965314,40.09483787
4056,17,19,1206,1014,1.7019E+14,20,47,0.007385596,2.8287E-06,-88.30125896,40.09496206
4057,17,19,1206,1005,1.7019E+14,21,45,0.011102111,4.17779E-06,-88.30017844,40.09069696
4058,17,19,902,2025,1.7019E+14,0,0,0.024660807,3.3632E-05,-88.28373756,40.13083953
4059,17,19,800,1038,1.7019E+14,45,62,0.01041565,3.29982E-06,-88.27128656,40.13916659
4060,17,19,5600,5019,1.7019E+14,27,65,0.007866532,2.59668E-06,-88.18227017,40.09999636
4061,17,19,5701,4019,1.7019E+14,17,33,0.005319188,1.64033E-06,-88.19496156,40.0850767
4062,17,19,1205,1028,1.7019E+14,26,68,0.007107164,2.23955E-06,-88.31065844,40.10504917
4063,17,19,1205,1027,1.7019E+14,36,65,0.007030899,1.9571E-06,-88.31066624,40.10580025
4064,17,19,10700,6087,1.7019E+14,0,0,0.038392948,3.21537E-06,-88.09534299,40.1207073
4065,17,19,10700,6157,1.7019E+14,0,0,0.052569741,0.000139702,-88.11425145,40.0585776
4066,17,19,10800,2017,1.7019E+14,2,6,0.05318842,0.000115737,-88.11052071,40.05062684
4067,17,19,10800,2024,1.7019E+14,0,0,0.025803535,2.52466E-06,-88.07272163,40.03688976
4068,17,19,401,1000,1.7019E+14,0,0,0.00252345,1.78655E-07,-88.22878295,40.10854403
4069,17,19,10603,2071,1.7019E+14,3,7,0.032792809,5.28077E-05,-88.36737165,40.16259251
4070,17,19,1205,2002,1.7019E+14,0,0,0.00499983,9.94304E-07,-88.332289,40.1130626
4071,17,19,10400,1000,1.7019E+14,0,0,0.035958444,4.16358E-05,-88.1189304,40.39402742
4072,17,19,10400,4023,1.7019E+14,1,5,0.056071969,0.000199379,-88.10477724,40.39276484
4073,17,19,10400,4231,1.7019E+14,0,0,0.010359609,8.98949E-07,-88.00444371,40.3982112
4074,17,19,10601,3001,1.7019E+14,0,0,0.016637467,1.6331E-05,-88.46199577,40.22072452
4075,17,19,10500,4055,1.7019E+14,5,5,0.012150878,3.56331E-06,-88.42924144,40.36261831
4076,17,19,10500,4178,1.7019E+14,5,10,0.004162762,1.05141E-06,-88.42961208,40.36030722
4077,17,19,10500,4084,1.7019E+14,3,6,0.067514246,0.000279843,-88.41339875,40.34737313
4078,17,19,10500,4057,1.7019E+14,0,0,0.013272448,6.27224E-06,-88.38273696,40.3679722
4079,17,19,10500,4059,1.7019E+14,0,0,0.016454951,5.22321E-06,-88.38155804,40.36726681
4080,17,19,1000,5018,1.7019E+14,36,48,0.011100706,3.61405E-06,-88.28408575,40.11353411
4081,17,19,1000,1013,1.7019E+14,0,0,0.007260914,3.42152E-06,-88.27775489,40.11373114
4082,17,19,901,3015,1.7019E+14,18,52,0.0062787,1.89679E-06,-88.27396381,40.13457442
4083,17,19,901,2006,1.7019E+14,18,60,0.00629156,1.74801E-06,-88.27489603,40.13292486
4084,17,19,901,2020,1.7019E+14,21,76,0.007254975,2.24253E-06,-88.27474309,40.13193476
4085,17,19,901,2018,1.7019E+14,16,56,0.00569941,1.54978E-06,-88.27482648,40.12918738
4086,17,19,901,3018,1.7019E+14,25,62,0.007409024,2.37771E-06,-88.27048599,40.13333357
4087,17,19,901,3004,1.7019E+14,16,39,0.005485132,1.71876E-06,-88.27039671,40.1365472
4088,17,19,901,2005,1.7019E+14,8,23,0.003828836,9.38245E-07,-88.26846778,40.13051601
4089,17,19,901,2009,1.7019E+14,35,120,0.009851582,3.59373E-06,-88.27011534,40.1286595
4090,17,19,901,2028,1.7019E+14,27,82,0.007108214,2.42783E-06,-88.27122292,40.12866302
4091,17,19,1000,4015,1.7019E+14,15,26,0.004434555,1.2297E-06,-88.26984678,40.1207682
4092,17,19,1000,3002,1.7019E+14,17,38,0.005283692,1.61238E-06,-88.26947552,40.11786793
4093,17,19,1201,4006,1.7019E+14,13,38,0.004800934,1.3731E-06,-88.29124788,40.10458622
4094,17,19,10700,6098,1.7019E+14,0,0,0.008195292,6.53074E-07,-88.0685933,40.11935027
4095,17,19,10800,2012,1.7019E+14,2,4,0.064490207,0.000187705,-88.06872898,40.04819569
4096,17,19,10900,1006,1.7019E+14,7,18,0.004946126,1.51087E-06,-88.15723707,40.00939802
4097,17,19,10900,1020,1.7019E+14,7,12,0.004980219,1.52459E-06,-88.15582055,40.00646294
4098,17,19,10900,1016,1.7019E+14,8,26,0.004904336,1.49805E-06,-88.15264728,40.00648182
4099,17,19,10800,2088,1.7019E+14,5,14,0.01202781,3.70648E-06,-88.07567391,40.02011016
4100,17,19,10800,3014,1.7019E+14,11,26,0.005675303,1.93652E-06,-88.07417197,40.0253951
4101,17,19,10800,3000,1.7019E+14,14,29,0.005828158,2.01826E-06,-88.06734342,40.02535944
4102,17,19,10800,2060,1.7019E+14,0,0,0.012682568,5.86479E-06,-88.06576576,40.00958386
4103,17,19,10800,3031,1.7019E+14,8,23,0.005700884,1.76692E-06,-88.07082519,40.02218828
4104,17,19,1204,1043,1.7019E+14,18,60,0.008086591,2.64515E-06,-88.29148223,40.07531851
4105,17,19,10204,2036,1.7019E+14,14,31,0.004547574,9.67259E-07,-88.14840241,40.30736754
4106,17,19,10300,1015,1.7019E+14,0,0,0.005236178,1.67356E-06,-88.16203785,40.29864162
4107,17,19,10900,8038,1.7019E+14,2,6,0.034781957,3.76651E-05,-88.29016111,39.91085719
4108,17,19,10204,2017,1.7019E+14,0,0,0.004480094,1.06797E-06,-88.15660586,40.31095592
4109,17,19,10100,1032,1.7019E+14,15,29,0.009802731,3.08983E-06,-88.13258276,40.31307094
4110,17,19,10204,4007,1.7019E+14,18,22,0.004808289,1.17816E-06,-88.14808264,40.31100799
4111,17,19,10300,2017,1.7019E+14,0,0,0.01592856,8.52703E-06,-88.15044261,40.28780088
4112,17,19,10604,1264,1.7019E+14,0,0,0.009237303,1.94445E-06,-88.24628312,40.18123472
4113,17,19,10204,2062,1.7019E+14,7,10,0.00404471,9.71735E-07,-88.15694378,40.30699813
4114,17,19,10300,1000,1.7019E+14,0,0,0.017784171,8.46111E-06,-88.15041305,40.30420228
4115,17,19,10300,1029,1.7019E+14,10,22,0.008447983,4.5676E-06,-88.16673402,40.28911572
4116,17,19,10400,2052,1.7019E+14,0,0,0.00091572,4.12635E-08,-88.16875884,40.28125311
4117,17,19,10900,4006,1.7019E+14,0,0,0.004063366,3.16337E-07,-88.26085063,39.99493676
4118,17,19,10900,3027,1.7019E+14,10,27,0.00531304,1.64123E-06,-88.24990808,39.9847615
4119,17,19,10500,3003,1.7019E+14,4,12,0.066801,0.000274,-88.43183424,40.30367248
4120,17,19,10500,3026,1.7019E+14,0,0,0.02015681,6.50997E-06,-88.42737629,40.25306877
4121,17,19,10500,3039,1.7019E+14,6,18,0.083832036,0.000380608,-88.40704706,40.24549035
4122,17,19,10500,3002,1.7019E+14,2,7,0.066681599,0.000273037,-88.41290364,40.30366954
4123,17,19,10500,3011,1.7019E+14,2,7,0.067444153,0.000279158,-88.37494863,40.28892026
4124,17,19,10500,3018,1.7019E+14,0,0,0.027704637,3.42329E-05,-88.39028722,40.27958756
4125,17,19,10601,3024,1.7019E+14,0,0,0.026824295,1.241E-05,-88.43661729,40.18929429
4126,17,19,10601,3017,1.7019E+14,0,0,0.020366749,2.19694E-06,-88.43626501,40.19755924
4127,17,19,10601,1060,1.7019E+14,15,46,0.012109166,5.62589E-06,-88.41448245,40.20311264
4128,17,19,10601,3012,1.7019E+14,4,7,0.010880401,6.88529E-06,-88.43276338,40.20573257
4129,17,19,1201,5001,1.7019E+14,0,0,0.011828589,7.43264E-06,-88.28077656,40.11197035
4130,17,19,1201,1010,1.7019E+14,0,0,0.015780487,1.42654E-05,-88.28393727,40.10007727
4131,17,19,10400,4110,1.7019E+14,0,0,0.002662606,3.0757E-07,-87.94682043,40.34373149
4132,17,19,1201,4029,1.7019E+14,16,36,0.005919357,1.69806E-06,-88.28686856,40.09876778
4133,17,19,1203,3002,1.7019E+14,14,34,0.005442827,1.64499E-06,-88.28676336,40.0923458
4134,17,19,1203,1001,1.7019E+14,14,24,0.005351391,1.49423E-06,-88.28085094,40.09791096
4135,17,19,1203,2020,1.7019E+14,28,78,0.008970486,2.7313E-06,-88.28345031,40.09025935
4136,17,19,1301,4011,1.7019E+14,27,51,0.009342603,2.98913E-06,-88.2709968,40.09096356
4137,17,19,1000,1015,1.7019E+14,28,57,0.010240021,3.29311E-06,-88.27459285,40.11319934
4138,17,19,1100,3032,1.7019E+14,14,29,0.005782888,2.07188E-06,-88.27353423,40.10963812
4139,17,19,1100,1037,1.7019E+14,0,0,0.005108729,1.47791E-06,-88.2676596,40.10811677
4140,17,19,1100,3008,1.7019E+14,11,24,0.004856935,1.40071E-06,-88.26801093,40.11227514
4141,17,19,1100,3025,1.7019E+14,14,25,0.006101428,2.33198E-06,-88.26799458,40.11101774
4142,17,19,1100,3036,1.7019E+14,13,27,0.005542857,1.91224E-06,-88.26797633,40.10959291
4143,17,19,10800,2079,1.7019E+14,2,4,0.070188076,0.00030538,-88.03809382,40.01896201
4144,17,19,10700,5004,1.7019E+14,18,50,0.00899767,3.18008E-06,-88.0404645,40.12645295
4145,17,19,10700,5026,1.7019E+14,0,0,0.008363194,5.38099E-07,-88.04264931,40.12052235
4146,17,19,10700,4017,1.7019E+14,4,8,0.010046247,6.24669E-07,-88.04814205,40.11116697
4147,17,19,10700,6117,1.7019E+14,1,2,0.011271316,5.7781E-06,-88.04973247,40.10671277
4148,17,19,10700,4036,1.7019E+14,18,38,0.007961904,2.80948E-06,-88.04318773,40.10678939
4149,17,19,10700,4019,1.7019E+14,0,0,0.00482242,1.44506E-06,-88.04594741,40.11008675
4150,17,19,10700,6163,1.7019E+14,1,2,0.04851451,0.000127237,-88.04308747,40.0628208
4151,17,19,5600,5044,1.7019E+14,7,19,0.004870234,1.48341E-06,-88.16375676,40.08736056
4152,17,19,5701,1010,1.7019E+14,0,0,0.001093632,4.5612E-08,-88.20186973,40.09559591
4153,17,19,5500,1036,1.7019E+14,26,34,0.003197458,5.17218E-07,-88.20316272,40.11103413
4154,17,19,5500,1034,1.7019E+14,18,20,0.003230918,5.2647E-07,-88.20319359,40.11192755
4155,17,19,1302,1016,1.7019E+14,0,0,0.001238552,4.48105E-08,-88.2566166,40.07917712
4156,17,19,800,1028,1.7019E+14,0,0,0.005727006,1.72576E-06,-88.26089404,40.14303106
4157,17,19,800,1029,1.7019E+14,0,0,0.009971236,5.93498E-06,-88.26100424,40.1449747
4158,17,19,10603,3081,1.7019E+14,0,0,0.021260842,1.89926E-06,-88.38441665,40.19308155
4159,17,19,10601,1080,1.7019E+14,15,40,0.01000237,3.91227E-06,-88.42470389,40.19938674
4160,17,19,10604,2007,1.7019E+14,0,0,0.004259359,8.40686E-07,-88.4270009,40.12734355
4161,17,19,10601,2045,1.7019E+14,2,2,0.004401244,1.25188E-06,-88.40839257,40.19138994
4162,17,19,10601,2023,1.7019E+14,17,47,0.004901011,1.48214E-06,-88.40313001,40.19556143
4163,17,19,10601,2017,1.7019E+14,33,68,0.009431298,4.3352E-06,-88.40199427,40.19654083
4164,17,19,10601,2041,1.7019E+14,7,19,0.004560209,1.30375E-06,-88.40365954,40.19246001
4165,17,19,10601,2020,1.7019E+14,0,0,0.004039413,9.74167E-07,-88.40258899,40.19243975
4166,17,19,10601,2042,1.7019E+14,6,16,0.004495714,1.26656E-06,-88.40364566,40.19138148
4167,17,19,1100,1024,1.7019E+14,18,39,0.00881674,3.50205E-06,-88.27025793,40.10117247
4168,17,19,1203,1015,1.7019E+14,16,27,0.005098505,1.62688E-06,-88.27811161,40.09581298
4169,17,19,1203,1012,1.7019E+14,24,50,0.008111634,2.42934E-06,-88.2781108,40.09391217
4170,17,19,1100,1003,1.7019E+14,23,48,0.018333098,7.00895E-06,-88.26766077,40.10144784
4171,17,19,1100,1042,1.7019E+14,12,24,0.006075218,1.87381E-06,-88.27007761,40.09862975
4172,17,19,1203,2033,1.7019E+14,28,82,0.00897504,2.71861E-06,-88.28343653,40.08807091
4173,17,19,1203,2028,1.7019E+14,15,37,0.005808136,1.57754E-06,-88.28051471,40.08659955
4174,17,19,1204,1063,1.7019E+14,13,39,0.006539395,2.28925E-06,-88.28895132,40.06767535
4175,17,19,5300,4019,1.7019E+14,0,0,0.004378187,8.3789E-07,-88.22795527,40.11711922
4176,17,19,1301,5003,1.7019E+14,0,0,0.016023807,3.73365E-06,-88.27304429,40.08885534
4177,17,19,901,2002,1.7019E+14,23,90,0.00421702,1.02784E-06,-88.26344554,40.12816009
4178,17,19,901,1023,1.7019E+14,0,0,0.011917271,1.65313E-06,-88.25951434,40.13488332
4179,17,19,1400,2032,1.7019E+14,34,85,0.008837219,3.18035E-06,-88.24084576,40.05887719
4180,17,19,10800,2056,1.7019E+14,6,9,0.057464934,0.000193357,-88.02212705,40.04032074
4181,17,19,5701,3007,1.7019E+14,9,20,0.0058384,1.47889E-06,-88.2050991,40.08990281
4182,17,19,10400,4028,1.7019E+14,5,12,0.067276496,0.000277782,-88.08851456,40.37828016
4183,17,19,10900,4000,1.7019E+14,3,9,0.071027192,0.000295992,-88.24803696,40.00314424
4184,17,19,10800,4018,1.7019E+14,0,0,0.00709865,2.12997E-06,-87.9851158,40.06821661
4185,17,19,10601,3025,1.7019E+14,40,82,0.023629743,5.9041E-06,-88.43550934,40.19005185
4186,17,19,902,1076,1.7019E+14,0,0,0.012208823,9.25519E-06,-88.31277816,40.11455119
4187,17,19,10204,5005,1.7019E+14,13,31,0.010666213,3.41885E-06,-88.16896918,40.31457266
4188,17,19,10800,4053,1.7019E+14,0,0,0.000734136,3.3653E-08,-87.96481664,40.03459409
4189,17,19,10400,2123,1.7019E+14,1,1,0.034279429,7.14415E-05,-88.18885092,40.28619622
4190,17,19,5702,1020,1.7019E+14,17,37,0.007104374,1.98151E-06,-88.1837872,40.07725491
4191,17,19,10603,3087,1.7019E+14,0,0,0.017998374,4.88157E-06,-88.39542484,40.19170772
4192,17,19,10500,3057,1.7019E+14,3,9,0.058861116,0.000123858,-88.38605148,40.23058574
4193,17,19,10601,1024,1.7019E+14,9,31,0.00515417,1.56798E-06,-88.38876358,40.20842653
4194,17,19,10603,3077,1.7019E+14,0,0,0.000805924,3.2098E-08,-88.39073336,40.19363669
4195,17,19,10603,3052,1.7019E+14,0,0,0.003048416,3.21355E-07,-88.38238568,40.19642974
4196,17,19,10604,1206,1.7019E+14,0,0,0.005445902,2.04911E-06,-88.28240225,40.14619408
4197,17,19,10601,2052,1.7019E+14,0,0,0.004658457,9.57833E-07,-88.40946037,40.18980921
4198,17,19,10601,2062,1.7019E+14,14,28,0.004572366,1.30999E-06,-88.40720895,40.18874345
4199,17,19,10601,2010,1.7019E+14,0,0,0.020094465,2.30288E-06,-88.40123559,40.18807061
4200,17,19,10604,2020,1.7019E+14,7,13,0.067025534,0.000276292,-88.37918565,40.13493862
4201,17,19,10604,2021,1.7019E+14,8,15,0.066883419,0.000274708,-88.3603155,40.13495927
4202,17,19,901,2027,1.7019E+14,17,39,0.005838478,1.64743E-06,-88.26624114,40.12540236
4203,17,19,901,1013,1.7019E+14,24,55,0.006548495,2.13632E-06,-88.26151268,40.12586042
4204,17,19,901,1020,1.7019E+14,0,0,0.001220488,8.25315E-08,-88.26030265,40.12354378
4205,17,19,901,1025,1.7019E+14,0,0,0.005099175,4.4314E-07,-88.25912028,40.12279089
4206,17,19,1000,2001,1.7019E+14,28,62,0.006792525,2.3517E-06,-88.26382398,40.11781407
4207,17,19,1000,4028,1.7019E+14,13,23,0.004084309,1.00716E-06,-88.2645982,40.11890005
4208,17,19,700,2009,1.7019E+14,0,0,0.007507234,1.72568E-06,-88.25420254,40.12680245
4209,17,19,11000,3001,1.7019E+14,69,129,0.014208082,6.11515E-06,-88.25485191,40.11969679
4210,17,19,11000,3000,1.7019E+14,69,91,0.005293069,1.63994E-06,-88.25096358,40.11969255
4211,17,19,11000,3008,1.7019E+14,0,0,0.007020142,2.50654E-06,-88.25302546,40.11677875
4212,17,19,11000,4003,1.7019E+14,39,75,0.00904016,3.38606E-06,-88.25605116,40.11483511
4213,17,19,11000,4010,1.7019E+14,19,38,0.00577634,2.00845E-06,-88.25723657,40.1135038
4214,17,19,5500,1023,1.7019E+14,4,4,0.003916866,8.23543E-07,-88.19853913,40.11327555
4215,17,19,700,3028,1.7019E+14,27,61,0.007390769,2.75188E-06,-88.24895012,40.12938841
4216,17,19,902,2045,1.7019E+14,29,66,0.007708088,2.5069E-06,-88.28851233,40.12402339
4217,17,19,1203,2017,1.7019E+14,14,17,0.004126554,6.66989E-07,-88.27673955,40.0887483
4218,17,19,800,1043,1.7019E+14,21,56,0.009128424,2.10388E-06,-88.27221188,40.14394471
4219,17,19,902,2022,1.7019E+14,0,0,0.002438175,1.62614E-07,-88.29047769,40.12961524
4220,17,19,1204,1003,1.7019E+14,4,7,0.001683379,1.74107E-07,-88.27938264,40.08224258
4221,17,19,200,1026,1.7019E+14,16,38,0.008809021,2.27886E-06,-88.22672975,40.12793376
4222,17,19,5500,2028,1.7019E+14,4,14,0.009512437,5.76108E-06,-88.16521166,40.11800009
4223,17,19,10500,4142,1.7019E+14,7,15,0.00489818,1.47417E-06,-88.35037159,40.31620322
4224,17,19,10500,4146,1.7019E+14,4,13,0.004419371,1.05749E-06,-88.3518621,40.31482623
4225,17,19,10500,4168,1.7019E+14,4,10,0.003294955,5.32489E-07,-88.34837565,40.31262805
4226,17,19,10500,4149,1.7019E+14,3,11,0.002888324,4.49632E-07,-88.34556402,40.31722256
4227,17,19,10500,4150,1.7019E+14,7,14,0.00479258,1.44677E-06,-88.34605893,40.31618564
4228,17,19,10500,4182,1.7019E+14,21,52,0.009718899,4.0507E-06,-88.34490858,40.31133607
4229,17,19,10500,1080,1.7019E+14,0,0,0.037469765,3.8192E-06,-88.32335188,40.31861069
4230,17,19,10500,2009,1.7019E+14,0,0,0.058074275,0.000121736,-88.33269586,40.28732223
4231,17,19,10500,2025,1.7019E+14,2,5,0.076993868,0.000194928,-88.33354875,40.25269324
4232,17,19,10500,2038,1.7019E+14,3,9,0.088673754,0.000468413,-88.31900838,40.23393527
4233,17,19,10500,1070,1.7019E+14,0,0,0.004514645,1.14752E-06,-88.31904465,40.33532589
4234,17,19,10500,1061,1.7019E+14,8,18,0.006086715,1.77896E-06,-88.30010807,40.34106228
4235,17,19,10500,2043,1.7019E+14,3,5,0.083617863,0.000420179,-88.29862265,40.23448899
4236,17,19,10604,1027,1.7019E+14,5,15,0.130481584,0.000842443,-88.32003194,40.2116591
4237,17,19,700,2015,1.7019E+14,17,40,0.005171036,1.54505E-06,-88.2460458,40.12595778
4238,17,19,11000,3004,1.7019E+14,31,39,0.00526411,1.61328E-06,-88.25095032,40.11776688
4239,17,19,11000,5002,1.7019E+14,3,5,0.004758207,1.40943E-06,-88.24186182,40.12165451
4240,17,19,11000,5010,1.7019E+14,14,25,0.004542683,1.2396E-06,-88.24300933,40.12051101
4241,17,19,11000,5013,1.7019E+14,43,44,0.005250043,1.60911E-06,-88.24601073,40.1197006
4242,17,19,11000,5025,1.7019E+14,0,0,0.005239199,1.60824E-06,-88.24599791,40.11777593
4243,17,19,11000,5016,1.7019E+14,0,0,0.004180112,6.30464E-07,-88.24331226,40.11936286
4244,17,19,11000,5023,1.7019E+14,6,9,0.004133647,9.27049E-07,-88.24286062,40.11764874
4245,17,19,11000,5031,1.7019E+14,0,0,0.002530505,3.13886E-07,-88.24310979,40.11648703
4246,17,19,11000,5030,1.7019E+14,0,0,0.001763457,7.4278E-08,-88.24236933,40.11637267
4247,17,19,1100,3007,1.7019E+14,11,24,0.004206591,1.09822E-06,-88.26669356,40.11225915
4248,17,19,1100,2005,1.7019E+14,14,28,0.005499225,1.66868E-06,-88.26397116,40.10770591
4249,17,19,1400,1003,1.7019E+14,0,0,0.005191397,1.67323E-06,-88.22954988,40.10356112
4250,17,19,1400,1022,1.7019E+14,0,0,0.01075821,3.27003E-06,-88.2308923,40.09485419
4251,17,19,10603,1014,1.7019E+14,29,68,0.009714782,2.81982E-06,-88.36305169,40.20744798
4252,17,19,10700,3034,1.7019E+14,20,49,0.009258964,3.81483E-06,-88.03403203,40.11498594
4253,17,19,10603,2001,1.7019E+14,1,2,0.004573106,1.28233E-06,-88.35166059,40.17185695
4254,17,19,1302,2048,1.7019E+14,11,25,0.004979585,1.54126E-06,-88.25405814,40.06422072
4255,17,19,10601,2066,1.7019E+14,0,0,0.005684532,7.36838E-07,-88.39987887,40.18295915
4256,17,19,10601,2059,1.7019E+14,28,85,0.008940246,3.74038E-06,-88.40632775,40.18431129
4257,17,19,10603,2013,1.7019E+14,19,60,0.01503607,1.27734E-05,-88.38987647,40.18554932
4258,17,19,10601,1068,1.7019E+14,2,8,0.003337885,6.72576E-07,-88.42033085,40.20226716
4259,17,19,10800,5019,1.7019E+14,1,6,0.028819421,4.03857E-05,-87.98072238,39.96910674
4260,17,19,10800,5172,1.7019E+14,2,4,0.066666618,0.000273482,-87.9664733,39.93051455
4261,17,19,10800,5188,1.7019E+14,2,7,0.076514422,0.000135557,-87.96970971,39.90625705
4262,17,19,10800,5238,1.7019E+14,0,0,0.007181631,1.22039E-06,-87.95555629,39.908442
4263,17,19,10800,5227,1.7019E+14,7,22,0.005669285,1.98129E-06,-87.99695606,39.9066641
4264,17,19,10800,5016,1.7019E+14,0,0,0.024209112,2.19812E-05,-87.95503724,39.96294171
4265,17,19,10900,6025,1.7019E+14,1,3,0.047337443,0.000125918,-88.44939742,40.00238553
4266,17,19,10900,6029,1.7019E+14,5,6,0.067254494,0.000277511,-88.43506978,39.98914503
4267,17,19,10900,6027,1.7019E+14,0,0,0.018682251,1.49185E-05,-88.46071291,39.99464598
4268,17,19,10900,6073,1.7019E+14,0,0,0.041968506,8.71103E-05,-88.40333748,39.99026039
4269,17,19,10900,7036,1.7019E+14,0,0,0.041046022,1.95956E-05,-88.41200303,39.95336251
4270,17,19,10603,1031,1.7019E+14,5,13,0.039811015,4.25225E-05,-88.35677521,40.18252167
4271,17,19,10604,1222,1.7019E+14,0,0,0.043274015,0.000105274,-88.34722687,40.14972263
4272,17,19,902,1004,1.7019E+14,0,0,0.039198102,6.63965E-05,-88.34854719,40.13555393
4273,17,19,10604,1023,1.7019E+14,5,11,0.082597565,0.000419305,-88.28700192,40.2121914
